Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,1,14,0.9614648811150588,3628,3549,1749.6141975308642,1711.5162037037037
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,0,16,0.953665568369028,4793,4694,2311.439043209876,2263.695987654321
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,8,11,0.9516106540231488,7031,6964,3390.7214506172836,3358.4104938271603
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,9,2,0.9476727377854871,6749,6725,3254.7260802469136,3243.1520061728393
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,4,10,0.9450897571277719,1860,1824,896.9907407407406,879.6296296296296
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,2,1,0.943026706231454,5049,4773,2434.895833333333,2301.7939814814813
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,3,9,0.9420593368237348,5666,5462,2732.445987654321,2634.0663580246915
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,13,12,0.9379261697625205,4162,4080,2007.1373456790122,1967.5925925925926
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,7,8,0.9293286219081273,2770,2690,1335.841049382716,1297.2608024691358
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,5,15,0.9286592865928659,1578,1558,760.9953703703703,751.3503086419753
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,10,0,0.9257406694882647,2501,2504,1206.1149691358023,1207.5617283950617
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,6,7,0.9253843269591301,2635,2500,1270.7368827160494,1205.6327160493827
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,11,6,0.9198513800424628,1859,1758,896.5084876543209,847.8009259259259
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,12,5,0.89728453364817,766,841,369.40586419753083,405.5748456790123
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,17,4,0.8812785388127854,3495,3097,1685.474537037037,1493.5378086419753
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,16,3,0.8701721731037692,2118,1901,1021.412037037037,916.7631172839506
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,14,13,0.8419734535437015,3966,3389,1912.6157407407406,1634.3557098765432
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FP,15,-1,0.0,0,218,0.0,105.13117283950616
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,40,33,0.9605695509309967,9757,9933,4705.343364197531,4790.219907407407
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,30,37,0.9578550344375205,5944,5995,2866.512345679012,2891.1072530864194
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0,36,0.9536118980169972,5492,5542,2648.5339506172836,2672.6466049382716
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,5,26,0.9508949059201468,2091,2160,1008.3912037037037,1041.6666666666665
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,47,5,0.9466666666666667,4453,4453,2147.4729938271603,2147.4729938271603
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,6,4,0.9457831325301205,1966,1910,948.1095679012345,921.1033950617284
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,4,31,0.9456730769230769,2030,2017,978.9737654320987,972.7044753086419
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,2,3,0.9394267171444024,1795,1791,865.6442901234567,863.7152777777777
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,17,17,0.9389312977099237,2030,2034,978.9737654320987,980.9027777777777
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,34,38,0.9348595704507906,4084,4114,1969.5216049382716,1983.9891975308642
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,20,21,0.9317718940936863,1854,1940,894.0972222222222,935.5709876543209
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,21,0,0.9268912905276542,2983,3079,1438.5609567901233,1484.8572530864196
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,14,23,0.925367778973807,2663,2703,1284.2399691358023,1303.5300925925926
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,42,30,0.9241071428571429,3687,3640,1778.0671296296296,1755.4012345679012
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,9,22,0.9160604364857303,1694,1730,816.9367283950617,834.2978395061727
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,15,1,0.9155844155844156,1631,1614,786.5547839506172,778.3564814814814
