Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,22,32,0.9079885877318117,2586,2764,932.6188,996.8129
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,29,28,0.9028651292802237,1379,1344,497.3245,484.7021
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,8,35,0.899873790492217,2181,2335,786.559,842.0978
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,1,24,0.899184581171238,2548,2576,918.9144,929.0123
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,24,46,0.8986301369863013,1364,1408,491.9149,507.7831
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,32,2,0.8925339366515838,795,878,286.7099,316.6432
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,37,39,0.8883374689826302,2683,2644,967.601,953.536
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,26,12,0.8880994671403197,511,552,184.2878,199.0741
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,10,10,0.8870662460567823,1485,1506,535.5525,543.126
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,16,29,0.8784838350055741,864,821,311.5942,296.0866
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,13,25,0.8773972602739726,1447,1294,521.8482,466.67
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,12,34,0.8767833981841764,1460,1434,526.5365,517.1598
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,31,40,0.8736559139784946,737,657,265.7927,236.9414
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,7,9,0.873449920508744,3096,2796,1116.5459,1008.3535
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,19,6,0.8733750601829562,1906,1985,687.3826,715.8733
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,45,44,0.8721590909090909,345,314,124.4213,113.2414
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,23,47,0.8700972701600251,2880,3080,1038.6473,1110.7756
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,46,14,0.8671182907764461,1667,1916,601.1893,690.989
