Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c0.jpg,17,12,11,1,6,140284,100801,1616.7483344469192,1161.7137297238737,-28.145048615665363
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c1.jpg,20,23,16,7,4,205551,174737,2368.9389872964753,2013.8130771595572,-14.990926825945872
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r0c2.jpg,26,30,22,8,4,313886,315278,3617.4807369778855,3633.5232912360343,0.4434731080710831
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c0.jpg,31,30,24,6,7,232726,182807,2682.1260648576726,2106.818402492358,-21.449687615479146
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c1.jpg,24,26,20,6,4,128126,129944,1476.6295308042684,1497.5816598569365,1.418915754803865
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r1c2.jpg,24,25,20,5,4,196810,155557,2268.2005054211327,1792.766963171562,-20.960825161323104
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c0.jpg,24,27,24,3,0,172058,180046,1982.938075106698,2074.998364915671,4.64262051168792
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c1.jpg,24,22,17,5,7,113173,87438,1304.2988455872458,1007.70751381034,-22.739522677670468
TP-D_001_jpg.rf.a759b345b354228cb1ebf83b7e7c1c88_r2c2.jpg,20,23,10,13,10,149202,133370,1719.526710074914,1537.0657050353968,-10.611117813434136
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c0.jpg,35,34,34,0,1,168867,193436,1946.1623634416464,2229.3157510626606,14.549319878957997
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c1.jpg,37,34,29,5,8,230337,264016,2654.5932616085943,3042.7377909621755,14.621619626894509
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r0c2.jpg,43,43,37,6,6,197342,225706,2274.3317115025516,2601.221804159251,14.373017401262784
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c0.jpg,37,31,26,5,11,150109,139411,1729.9797249543255,1606.6871635651926,-7.126821176611663
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c1.jpg,27,25,23,2,4,105994,113533,1221.5621379584754,1308.4477820333188,7.112666754721965
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r1c2.jpg,49,46,40,6,9,188021,222264,2166.9088320196474,2561.5533618054096,18.21232734641343
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c0.jpg,44,38,31,7,13,153490,164754,1768.9451530770268,1898.7607645452636,7.338588833148739
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c1.jpg,28,22,19,3,9,126526,133829,1458.1898132661665,1542.3555990041398,5.77193620283578
TP-D_009_jpg.rf.e8cdb11635df3be6c85d743284d8ecfb_r2c2.jpg,22,12,11,1,11,41207,31224,474.90340037035014,359.85108775605636,-24.226466377071855
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r0c0.jpg,29,33,22,11,7,348147,343321,4012.3327135859513,3956.713915561652,-1.3861960608593495
