Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r1c2.jpg,15,17,11,6,4,286451,324510,3301.2972053167464,3739.9204614308815,13.28639104070155
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c0.jpg,25,34,24,10,1,331573,392587,3821.3202895381396,4524.495868206728,18.40137767550434
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c1.jpg,32,29,25,4,7,316670,215771,3649.5658454941827,2486.7226830711,-31.86250671045568
ZAINA-679-B_001_jpg.rf.42f7c9c2b999e82410968535976ef160_r2c2.jpg,18,24,16,8,2,353089,371509,4069.288391131763,4281.57563928916,5.216815023974126
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c0.jpg,34,31,29,2,5,321164,336490,3701.358402129326,3877.9878464974186,4.772016788930266
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c1.jpg,31,32,28,4,3,281782,287244,3247.4878045758733,3310.436390321568,1.938377894968451
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r0c2.jpg,29,22,20,2,9,344726,324713,3972.9062925247977,3742.2600005935283,-5.8054802944947586
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c0.jpg,29,26,24,2,5,252685,238435,2912.150016322031,2747.9212819983118,-5.6394324950036605
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c1.jpg,29,25,21,4,8,351808,318352,4054.5250922778205,3668.9505985561123,-9.509732581408041
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r1c2.jpg,25,23,20,3,5,357280,354424,4117.588926258129,4084.674030452617,-0.799373040752351
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r2c0.jpg,28,24,19,5,9,277685,245093,3200.2706028548714,2824.6535566037383,-11.737040171417254
