Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,16,3,0.8739393939393939,1493,1599,538.4377,576.6657
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,10,27,0.8718816067653277,2163,2264,780.0674,816.4922
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,13,0,0.8706935123042505,6002,6541,2164.5699,2358.9556
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,12,6,0.8687035507844756,2154,2372,776.8217,855.4415
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,18,28,0.8641304347826086,1333,1411,480.735,508.8651
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,19,16,0.8342070773263434,1430,1369,515.7173,493.7181
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,8,1,0.8191969321001579,17287,14971,6234.4085,5399.163
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,14,36,0.8026058631921824,1309,1458,472.0796,525.8152
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,26,30,0.7513513513513513,150,174,54.0962,62.7516
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,28,37,0.7062937062937062,116,128,41.8344,46.1621
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,29,23,0.6884422110552764,172,164,62.0303,59.1452
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,37,34,0.6727272727272727,317,327,114.3233,117.9298
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,32,24,0.6456908344733242,3546,2469,1278.8345,890.4237
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,TP,22,38,0.6257242178447276,1179,1627,425.1963,586.7636
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,23,-1,0.0,0,174,0,62.7516
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,27,-1,0.0,0,15465,0,5577.3198
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,30,-1,0.0,0,232,0,83.6688
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,34,-1,0.0,0,4919,0,1773.9952
ROSILHA-M-D_006_jpg.rf.de71085683e9c7eb460be0f184fb31ac.jpg,FP,35,-1,0.0,0,142,0,51.2111
